Trip id,Request id,Pickup point,Driver id,Status,Request Hour,Request timestamp,Drop timestamp,Trip Duration (mins),Is Completed,Time Slot,DAY
1320,6756,City,137,Trip Completed,23,15-07-2016 23:57,16-07-2016 00:51,53.73,1,Night,Friday
1321,97,City,138,Trip Completed,5,11-07-2016 05:01,11-07-2016 05:39,38.0,1,Early Morning,Monday
1322,1266,Airport,138,Trip Completed,22,11-07-2016 22:00,11-07-2016 22:55,55.0,1,Night,Monday
1323,2118,Airport,138,Trip Completed,16,12-07-2016 16:41,12-07-2016 17:49,68.0,1,Afternoon,Tuesday
1324,2906,Airport,138,Trip Completed,6,13-07-2016 06:09,13-07-2016 07:16,66.37,1,Morning,Wednesday
1325,3432,Airport,138,Trip Completed,16,13-07-2016 16:07,13-07-2016 17:02,54.45,1,Afternoon,Wednesday
1326,5921,City,138,Trip Completed,10,15-07-2016 10:04,15-07-2016 10:42,38.0,1,Morning,Friday
1327,6192,Airport,138,Trip Completed,17,15-07-2016 17:12,15-07-2016 18:20,68.33,1,Evening,Friday
1328,6705,Airport,138,Trip Completed,22,15-07-2016 22:57,16-07-2016 00:09,72.43,1,Night,Friday
1329,242,Airport,139,Trip Completed,6,11-07-2016 06:31,11-07-2016 07:21,50.0,1,Morning,Monday
1330,1359,City,139,Trip Completed,23,11-07-2016 23:51,12-07-2016 00:50,59.0,1,Night,Monday
1331,1865,Airport,139,Trip Completed,9,12-07-2016 09:50,12-07-2016 10:58,68.0,1,Morning,Tuesday
1332,2024,Airport,139,Trip Completed,13,12-07-2016 13:55,12-07-2016 14:32,37.0,1,Afternoon,Tuesday
1333,2768,Airport,139,Trip Completed,4,13-07-2016 04:17,13-07-2016 04:45,27.87,1,Early Morning,Wednesday
1334,3067,City,139,Trip Completed,7,13-07-2016 07:59,13-07-2016 09:01,61.45,1,Morning,Wednesday
1335,3316,Airport,139,Trip Completed,12,13-07-2016 12:02,13-07-2016 13:02,59.53,1,Afternoon,Wednesday
1336,4084,Airport,139,Trip Completed,2,14-07-2016 02:44,14-07-2016 03:44,59.72,1,Late Night,Thursday
1337,4858,City,139,Trip Completed,17,14-07-2016 17:33,14-07-2016 18:12,39.02,1,Evening,Thursday
1338,5566,Airport,139,Trip Completed,5,15-07-2016 05:43,15-07-2016 06:59,76.28,1,Early Morning,Friday
1339,6384,Airport,139,Trip Completed,19,15-07-2016 19:21,15-07-2016 20:26,64.68,1,Evening,Friday
1340,2001,Airport,140,Trip Completed,13,12-07-2016 13:01,12-07-2016 14:00,59.0,1,Afternoon,Tuesday
1341,3483,City,140,Trip Completed,17,13-07-2016 17:23,13-07-2016 18:36,73.28,1,Evening,Wednesday
1342,3990,Airport,140,Trip Completed,23,13-07-2016 23:20,13-07-2016 23:50,30.67,1,Night,Wednesday
1343,4531,City,140,Trip Completed,9,14-07-2016 09:29,14-07-2016 10:30,61.82,1,Morning,Thursday
1344,5518,City,140,Trip Completed,5,15-07-2016 05:15,15-07-2016 06:16,61.45,1,Early Morning,Friday
1345,5869,City,140,Trip Completed,9,15-07-2016 09:22,15-07-2016 10:11,49.13,1,Morning,Friday
1346,60,City,141,Trip Completed,3,11-07-2016 03:57,11-07-2016 04:46,49.0,1,Late Night,Monday
1347,282,City,141,Trip Completed,6,11-07-2016 06:56,11-07-2016 08:11,75.0,1,Morning,Monday
1348,1614,Airport,141,Trip Completed,6,12-07-2016 06:55,12-07-2016 07:30,35.0,1,Morning,Tuesday
1349,2331,Airport,141,Trip Completed,19,12-07-2016 19:13,12-07-2016 20:28,75.0,1,Evening,Tuesday
1350,2825,Airport,141,Trip Completed,5,13-07-2016 05:14,13-07-2016 05:51,37.8,1,Early Morning,Wednesday
1351,3411,Airport,141,Trip Completed,15,13-07-2016 15:28,13-07-2016 16:36,67.95,1,Afternoon,Wednesday
1352,4143,Airport,141,Trip Completed,4,14-07-2016 04:51,14-07-2016 05:40,49.7,1,Early Morning,Thursday
1353,4637,City,141,Trip Completed,11,14-07-2016 11:29,14-07-2016 12:16,47.37,1,Morning,Thursday
1354,4729,Airport,141,Trip Completed,14,14-07-2016 14:04,14-07-2016 15:11,66.67,1,Afternoon,Thursday
1355,5318,Airport,141,Trip Completed,22,14-07-2016 22:08,14-07-2016 22:58,49.4,1,Night,Thursday
1356,6619,City,141,Trip Completed,21,15-07-2016 21:52,15-07-2016 22:46,53.63,1,Night,Friday
1357,444,Airport,142,Trip Completed,9,11-07-2016 09:09,11-07-2016 09:52,43.0,1,Morning,Monday
1358,1260,Airport,142,Trip Completed,21,11-07-2016 21:59,11-07-2016 23:10,71.0,1,Night,Monday
1359,1976,Airport,142,Trip Completed,12,12-07-2016 12:18,12-07-2016 13:30,72.0,1,Afternoon,Tuesday
1360,2096,Airport,142,Trip Completed,16,12-07-2016 16:01,12-07-2016 17:04,63.0,1,Afternoon,Tuesday
1361,2732,City,142,Trip Completed,2,13-07-2016 02:33,13-07-2016 03:38,65.15,1,Late Night,Wednesday
1362,5383,City,142,Trip Completed,0,14-07-2016 00:03,14-07-2016 00:34,30.35,1,Late Night,Thursday
1363,4156,City,142,Trip Completed,5,14-07-2016 05:07,14-07-2016 06:06,59.18,1,Early Morning,Thursday
1364,4761,City,142,Trip Completed,15,14-07-2016 15:31,14-07-2016 15:52,21.25,1,Afternoon,Thursday
1365,6446,Airport,142,Trip Completed,20,15-07-2016 20:02,15-07-2016 20:53,50.8,1,Night,Friday
1366,6610,City,142,Trip Completed,21,15-07-2016 21:49,15-07-2016 23:01,72.43,1,Night,Friday
1367,638,City,143,Trip Completed,12,11-07-2016 12:30,11-07-2016 13:14,44.0,1,Afternoon,Monday
1368,1644,Airport,143,Trip Completed,7,12-07-2016 07:16,12-07-2016 07:58,42.0,1,Morning,Tuesday
1369,2040,Airport,143,Trip Completed,14,12-07-2016 14:25,12-07-2016 14:57,32.0,1,Afternoon,Tuesday
1370,2794,City,143,Trip Completed,4,13-07-2016 04:55,13-07-2016 06:01,66.6,1,Early Morning,Wednesday
1371,3172,Airport,143,Trip Completed,9,13-07-2016 09:13,13-07-2016 10:24,70.6,1,Morning,Wednesday
1372,6559,Airport,143,Trip Completed,21,15-07-2016 21:00,15-07-2016 21:58,57.73,1,Night,Friday
1373,243,City,144,Trip Completed,6,11-07-2016 06:34,11-07-2016 07:09,35.0,1,Morning,Monday
1374,296,Airport,144,Trip Completed,7,11-07-2016 07:12,11-07-2016 07:54,42.0,1,Morning,Monday
1375,677,City,144,Trip Completed,13,11-07-2016 13:26,11-07-2016 13:58,32.0,1,Afternoon,Monday
1376,1360,City,144,Trip Completed,23,11-07-2016 23:54,12-07-2016 01:09,75.0,1,Night,Monday
1377,1916,Airport,144,Trip Completed,10,12-07-2016 10:43,12-07-2016 11:11,28.0,1,Morning,Tuesday
1378,2397,City,144,Trip Completed,19,12-07-2016 19:45,12-07-2016 20:19,34.0,1,Evening,Tuesday
1379,3624,Airport,144,Trip Completed,18,13-07-2016 18:52,13-07-2016 19:54,61.85,1,Evening,Wednesday
1380,4799,City,144,Trip Completed,16,14-07-2016 16:56,14-07-2016 17:48,52.48,1,Afternoon,Thursday
1381,5241,City,144,Trip Completed,21,14-07-2016 21:13,14-07-2016 21:42,29.17,1,Night,Thursday
1382,6380,Airport,144,Trip Completed,19,15-07-2016 19:19,15-07-2016 20:25,65.97,1,Evening,Friday
1383,998,Airport,145,Trip Completed,19,11-07-2016 19:01,11-07-2016 19:48,47.0,1,Evening,Monday
1384,1281,Airport,145,Trip Completed,22,11-07-2016 22:12,11-07-2016 22:51,39.0,1,Night,Monday
1385,2045,Airport,145,Trip Completed,14,12-07-2016 14:43,12-07-2016 15:06,23.0,1,Afternoon,Tuesday
1386,2424,City,145,Trip Completed,20,12-07-2016 20:03,12-07-2016 21:04,61.0,1,Night,Tuesday
1387,3162,Airport,145,Trip Completed,9,13-07-2016 09:11,13-07-2016 09:38,26.32,1,Morning,Wednesday
1388,3222,City,145,Trip Completed,9,13-07-2016 09:51,13-07-2016 10:54,63.02,1,Morning,Wednesday
1389,4098,City,145,Trip Completed,3,14-07-2016 03:11,14-07-2016 03:59,48.07,1,Late Night,Thursday
1390,4905,Airport,145,Trip Completed,18,14-07-2016 18:00,14-07-2016 18:41,40.45,1,Evening,Thursday
1391,5622,Airport,145,Trip Completed,6,15-07-2016 06:27,15-07-2016 07:38,71.43,1,Morning,Friday
1392,318,City,146,Trip Completed,7,11-07-2016 07:28,11-07-2016 08:43,75.0,1,Morning,Monday
1393,557,City,146,Trip Completed,10,11-07-2016 10:15,11-07-2016 11:10,55.0,1,Morning,Monday
1394,2034,Airport,146,Trip Completed,14,12-07-2016 14:16,12-07-2016 15:20,64.0,1,Afternoon,Tuesday
1395,2392,City,146,Trip Completed,19,12-07-2016 19:50,12-07-2016 21:04,74.0,1,Evening,Tuesday
1396,4542,Airport,146,Trip Completed,9,14-07-2016 09:40,14-07-2016 10:08,28.13,1,Morning,Thursday
1397,5500,City,146,Trip Completed,5,15-07-2016 05:00,15-07-2016 06:04,64.4,1,Early Morning,Friday
1398,6382,Airport,146,Trip Completed,19,15-07-2016 19:15,15-07-2016 20:28,73.22,1,Evening,Friday
1399,6575,City,146,Trip Completed,21,15-07-2016 21:18,15-07-2016 21:58,39.52,1,Night,Friday
1400,1827,Airport,147,Trip Completed,9,12-07-2016 09:35,12-07-2016 10:24,49.0,1,Morning,Tuesday
1401,2095,City,147,Trip Completed,15,12-07-2016 15:56,12-07-2016 16:43,47.0,1,Afternoon,Tuesday
1402,3092,Airport,147,Trip Completed,8,13-07-2016 08:15,13-07-2016 08:50,35.22,1,Morning,Wednesday
1403,4813,City,147,Trip Completed,17,14-07-2016 17:17,14-07-2016 18:18,61.5,1,Evening,Thursday
1404,5164,City,147,Trip Completed,20,14-07-2016 20:25,14-07-2016 20:54,28.65,1,Night,Thursday
1405,6702,City,147,Trip Completed,22,15-07-2016 22:47,15-07-2016 23:27,39.62,1,Night,Friday
1406,429,City,148,Trip Completed,8,11-07-2016 08:54,11-07-2016 09:47,53.0,1,Morning,Monday
1407,2681,Airport,148,Trip Completed,0,12-07-2016 00:10,12-07-2016 01:06,56.0,1,Late Night,Tuesday
1408,3160,City,148,Trip Completed,9,13-07-2016 09:11,13-07-2016 09:35,24.57,1,Morning,Wednesday
1409,3400,City,148,Trip Completed,15,13-07-2016 15:04,13-07-2016 16:09,65.28,1,Afternoon,Wednesday
1410,3889,Airport,148,Trip Completed,21,13-07-2016 21:53,13-07-2016 22:32,39.03,1,Night,Wednesday
1411,4151,City,148,Trip Completed,4,14-07-2016 04:58,14-07-2016 06:08,69.98,1,Early Morning,Thursday
1412,4738,Airport,148,Trip Completed,14,14-07-2016 14:44,14-07-2016 15:58,74.13,1,Afternoon,Thursday
1413,4963,Airport,148,Trip Completed,18,14-07-2016 18:35,14-07-2016 19:50,75.38,1,Evening,Thursday
1414,311,Airport,149,Trip Completed,7,11-07-2016 07:27,11-07-2016 08:08,41.0,1,Morning,Monday
1415,928,City,149,Trip Completed,18,11-07-2016 18:29,11-07-2016 19:15,46.0,1,Evening,Monday
1416,1468,City,149,Trip Completed,5,12-07-2016 05:09,12-07-2016 06:06,57.0,1,Early Morning,Tuesday
1417,2677,City,149,Trip Completed,23,12-07-2016 23:54,13-07-2016 00:31,37.4,1,Night,Tuesday
1418,2916,City,149,Trip Completed,6,13-07-2016 06:12,13-07-2016 07:23,71.27,1,Morning,Wednesday
1419,4663,City,149,Trip Completed,12,14-07-2016 12:16,14-07-2016 12:59,42.98,1,Afternoon,Thursday
1420,6741,City,149,Trip Completed,23,15-07-2016 23:42,16-07-2016 00:09,26.97,1,Night,Friday
1421,48,City,150,Trip Completed,3,11-07-2016 03:14,11-07-2016 04:19,65.0,1,Late Night,Monday
1422,838,City,150,Trip Completed,17,11-07-2016 17:43,11-07-2016 18:41,58.0,1,Evening,Monday
1423,1657,Airport,150,Trip Completed,7,12-07-2016 07:29,12-07-2016 08:12,43.0,1,Morning,Tuesday
1424,2032,Airport,150,Trip Completed,14,12-07-2016 14:14,12-07-2016 15:20,66.0,1,Afternoon,Tuesday
1425,3507,City,150,Trip Completed,17,13-07-2016 17:38,13-07-2016 18:21,43.48,1,Evening,Wednesday
1426,3780,City,150,Trip Completed,20,13-07-2016 20:45,13-07-2016 21:27,41.48,1,Night,Wednesday
1427,6180,City,150,Trip Completed,17,15-07-2016 17:02,15-07-2016 17:48,46.05,1,Evening,Friday
1428,6615,City,150,Trip Completed,21,15-07-2016 21:46,15-07-2016 22:22,36.3,1,Night,Friday
1429,797,City,151,Trip Completed,17,11-07-2016 17:16,11-07-2016 18:12,56.0,1,Evening,Monday
1430,1564,City,151,Trip Completed,6,12-07-2016 06:18,12-07-2016 07:14,56.0,1,Morning,Tuesday
1431,2075,City,151,Trip Completed,15,12-07-2016 15:31,12-07-2016 16:47,76.0,1,Afternoon,Tuesday
1432,2822,City,151,Trip Completed,5,13-07-2016 05:14,13-07-2016 05:50,35.7,1,Early Morning,Wednesday
1433,3387,City,151,Trip Completed,14,13-07-2016 14:36,13-07-2016 15:22,45.58,1,Afternoon,Wednesday
1434,4315,City,151,Trip Completed,6,14-07-2016 06:46,14-07-2016 07:33,46.67,1,Morning,Thursday
1435,5549,Airport,151,Trip Completed,5,15-07-2016 05:29,15-07-2016 06:15,45.97,1,Early Morning,Friday
1436,6284,City,151,Trip Completed,18,15-07-2016 18:18,15-07-2016 19:10,51.58,1,Evening,Friday
1437,6403,Airport,151,Trip Completed,19,15-07-2016 19:25,15-07-2016 20:15,49.87,1,Evening,Friday
1438,6684,Airport,151,Trip Completed,22,15-07-2016 22:34,15-07-2016 23:27,53.45,1,Night,Friday
1439,451,City,152,Trip Completed,9,11-07-2016 09:10,11-07-2016 10:10,60.0,1,Morning,Monday
1440,588,City,152,Trip Completed,11,11-07-2016 11:20,11-07-2016 11:53,33.0,1,Morning,Monday
1441,671,Airport,152,Trip Completed,13,11-07-2016 13:16,11-07-2016 14:08,52.0,1,Afternoon,Monday
1442,1369,Airport,152,Trip Completed,0,12-07-2016 00:15,12-07-2016 00:53,38.0,1,Late Night,Tuesday
1443,1688,City,152,Trip Completed,7,12-07-2016 07:51,12-07-2016 08:21,30.0,1,Morning,Tuesday
1444,2861,City,152,Trip Completed,5,13-07-2016 05:38,13-07-2016 06:49,70.05,1,Early Morning,Wednesday
1445,3354,City,152,Trip Completed,13,13-07-2016 13:25,13-07-2016 14:39,74.77,1,Afternoon,Wednesday
1446,5141,Airport,152,Trip Completed,20,14-07-2016 20:15,14-07-2016 21:00,45.03,1,Night,Thursday
1447,5460,Airport,152,Trip Completed,4,15-07-2016 04:06,15-07-2016 04:52,45.77,1,Early Morning,Friday
1448,5904,City,152,Trip Completed,10,15-07-2016 10:00,15-07-2016 10:34,33.7,1,Morning,Friday
1449,5973,Airport,152,Trip Completed,11,15-07-2016 11:10,15-07-2016 12:12,61.92,1,Morning,Friday
1450,704,Airport,153,Trip Completed,14,11-07-2016 14:12,11-07-2016 15:06,54.0,1,Afternoon,Monday
1451,785,City,153,Trip Completed,16,11-07-2016 16:49,11-07-2016 17:24,35.0,1,Afternoon,Monday
1452,2631,Airport,153,Trip Completed,22,12-07-2016 22:18,12-07-2016 23:07,49.0,1,Night,Tuesday
1453,2911,Airport,153,Trip Completed,6,13-07-2016 06:09,13-07-2016 06:59,50.05,1,Morning,Wednesday
1454,3360,Airport,153,Trip Completed,13,13-07-2016 13:37,13-07-2016 14:20,43.77,1,Afternoon,Wednesday
1455,3667,Airport,153,Trip Completed,19,13-07-2016 19:23,13-07-2016 20:11,48.07,1,Evening,Wednesday
1456,4624,Airport,153,Trip Completed,11,14-07-2016 11:05,14-07-2016 11:53,48.2,1,Morning,Thursday
1457,604,City,154,Trip Completed,11,11-07-2016 11:44,11-07-2016 12:49,65.0,1,Morning,Monday
1458,1464,Airport,154,Trip Completed,5,12-07-2016 05:03,12-07-2016 06:03,60.0,1,Early Morning,Tuesday
1459,1810,City,154,Trip Completed,9,12-07-2016 09:18,12-07-2016 09:54,36.0,1,Morning,Tuesday
1460,2009,City,154,Trip Completed,13,12-07-2016 13:25,12-07-2016 14:33,68.0,1,Afternoon,Tuesday
1461,2166,City,154,Trip Completed,17,12-07-2016 17:30,12-07-2016 18:35,65.0,1,Evening,Tuesday
1462,5379,City,154,Trip Completed,23,14-07-2016 23:51,15-07-2016 01:04,73.15,1,Night,Thursday
1463,1367,City,155,Trip Completed,0,11-07-2016 00:05,11-07-2016 01:06,61.0,1,Late Night,Monday
1464,447,City,155,Trip Completed,9,11-07-2016 09:07,11-07-2016 09:57,50.0,1,Morning,Monday
1465,1682,City,155,Trip Completed,7,12-07-2016 07:47,12-07-2016 08:38,51.0,1,Morning,Tuesday
1466,2043,Airport,155,Trip Completed,14,12-07-2016 14:30,12-07-2016 15:21,51.0,1,Afternoon,Tuesday
1467,2796,Airport,155,Trip Completed,4,13-07-2016 04:49,13-07-2016 05:29,40.55,1,Early Morning,Wednesday
1468,3945,City,155,Trip Completed,22,13-07-2016 22:33,13-07-2016 23:16,43.2,1,Night,Wednesday
1469,4196,City,155,Trip Completed,5,14-07-2016 05:29,14-07-2016 06:36,66.98,1,Early Morning,Thursday
1470,5174,City,155,Trip Completed,20,14-07-2016 20:29,14-07-2016 21:24,54.92,1,Night,Thursday
1471,5480,City,155,Trip Completed,4,15-07-2016 04:51,15-07-2016 06:03,72.72,1,Early Morning,Friday
1472,5883,Airport,155,Trip Completed,9,15-07-2016 09:39,15-07-2016 10:48,69.03,1,Morning,Friday
1473,6013,Airport,155,Trip Completed,12,15-07-2016 12:26,15-07-2016 13:03,36.72,1,Afternoon,Friday
1474,438,City,156,Trip Completed,9,11-07-2016 09:05,11-07-2016 10:14,69.0,1,Morning,Monday
1475,636,City,156,Trip Completed,12,11-07-2016 12:25,11-07-2016 13:09,44.0,1,Afternoon,Monday
1476,1938,Airport,156,Trip Completed,11,12-07-2016 11:21,12-07-2016 12:03,42.0,1,Morning,Tuesday
1477,2129,Airport,156,Trip Completed,17,12-07-2016 17:06,12-07-2016 18:18,72.0,1,Evening,Tuesday
1478,3337,Airport,156,Trip Completed,12,13-07-2016 12:42,13-07-2016 13:50,68.12,1,Afternoon,Wednesday
1479,3472,City,156,Trip Completed,17,13-07-2016 17:16,13-07-2016 18:06,49.6,1,Evening,Wednesday
1480,3991,City,156,Trip Completed,23,13-07-2016 23:24,14-07-2016 00:06,42.22,1,Night,Wednesday
1481,4221,Airport,156,Trip Completed,5,14-07-2016 05:46,14-07-2016 06:35,48.6,1,Early Morning,Thursday
1482,5719,Airport,156,Trip Completed,7,15-07-2016 07:45,15-07-2016 08:21,35.63,1,Morning,Friday
1483,143,Airport,157,Trip Completed,5,11-07-2016 05:24,11-07-2016 06:01,37.0,1,Early Morning,Monday
1484,784,City,157,Trip Completed,16,11-07-2016 16:50,11-07-2016 17:23,33.0,1,Afternoon,Monday
1485,1020,Airport,157,Trip Completed,19,11-07-2016 19:17,11-07-2016 20:08,51.0,1,Evening,Monday
1486,2934,City,157,Trip Completed,6,13-07-2016 06:28,13-07-2016 07:10,41.93,1,Morning,Wednesday
1487,4073,City,157,Trip Completed,2,14-07-2016 02:10,14-07-2016 02:54,43.75,1,Late Night,Thursday
1488,4751,City,157,Trip Completed,15,14-07-2016 15:18,14-07-2016 16:12,54.22,1,Afternoon,Thursday
1489,5275,City,157,Trip Completed,21,14-07-2016 21:38,14-07-2016 22:21,43.7,1,Night,Thursday
1490,1262,Airport,158,Trip Completed,22,11-07-2016 22:00,11-07-2016 23:04,64.0,1,Night,Monday
1491,1600,City,158,Trip Completed,6,12-07-2016 06:39,12-07-2016 07:13,34.0,1,Morning,Tuesday
1492,2016,City,158,Trip Completed,13,12-07-2016 13:34,12-07-2016 14:36,62.0,1,Afternoon,Tuesday
1493,2370,Airport,158,Trip Completed,19,12-07-2016 19:37,12-07-2016 20:11,34.0,1,Evening,Tuesday
1494,3192,Airport,158,Trip Completed,9,13-07-2016 09:32,13-07-2016 10:42,69.95,1,Morning,Wednesday
1495,3367,Airport,158,Trip Completed,13,13-07-2016 13:51,13-07-2016 14:29,38.5,1,Afternoon,Wednesday
1496,3952,City,158,Trip Completed,22,13-07-2016 22:45,13-07-2016 23:41,55.88,1,Night,Wednesday
1497,4517,Airport,158,Trip Completed,9,14-07-2016 09:22,14-07-2016 10:04,41.95,1,Morning,Thursday
1498,4944,City,158,Trip Completed,18,14-07-2016 18:33,14-07-2016 19:04,31.8,1,Evening,Thursday
1499,6037,Airport,158,Trip Completed,13,15-07-2016 13:03,15-07-2016 14:01,58.13,1,Afternoon,Friday
1500,6385,Airport,158,Trip Completed,19,15-07-2016 19:19,15-07-2016 20:21,61.22,1,Evening,Friday
1501,398,City,159,Trip Completed,8,11-07-2016 08:26,11-07-2016 09:32,66.0,1,Morning,Monday
1502,2163,Airport,159,Trip Completed,17,12-07-2016 17:30,12-07-2016 18:07,37.0,1,Evening,Tuesday
1503,3985,Airport,159,Trip Completed,23,13-07-2016 23:15,14-07-2016 00:33,78.22,1,Night,Wednesday
1504,4780,City,159,Trip Completed,16,14-07-2016 16:29,14-07-2016 16:58,29.0,1,Afternoon,Thursday
1505,5453,City,159,Trip Completed,3,15-07-2016 03:38,15-07-2016 04:28,50.12,1,Late Night,Friday
1506,5807,City,159,Trip Completed,8,15-07-2016 08:41,15-07-2016 09:11,30.38,1,Morning,Friday
1507,6074,Airport,159,Trip Completed,14,15-07-2016 14:07,15-07-2016 14:56,49.15,1,Afternoon,Friday
1508,6651,City,159,Trip Completed,22,15-07-2016 22:06,15-07-2016 22:46,39.48,1,Night,Friday
1509,223,Airport,160,Trip Completed,6,11-07-2016 06:13,11-07-2016 07:05,52.0,1,Morning,Monday
1510,680,City,160,Trip Completed,13,11-07-2016 13:30,11-07-2016 14:38,68.0,1,Afternoon,Monday
1511,887,Airport,160,Trip Completed,18,11-07-2016 18:10,11-07-2016 18:47,37.0,1,Evening,Monday
1512,1689,Airport,160,Trip Completed,7,12-07-2016 07:51,12-07-2016 08:32,41.0,1,Morning,Tuesday
1513,1939,City,160,Trip Completed,11,12-07-2016 11:18,12-07-2016 11:54,36.0,1,Morning,Tuesday
1514,2182,City,160,Trip Completed,17,12-07-2016 17:42,12-07-2016 18:30,48.0,1,Evening,Tuesday
1515,3223,Airport,160,Trip Completed,9,13-07-2016 09:48,13-07-2016 10:31,43.18,1,Morning,Wednesday
1516,3819,Airport,160,Trip Completed,21,13-07-2016 21:08,13-07-2016 21:48,40.57,1,Night,Wednesday
1517,4823,Airport,160,Trip Completed,17,14-07-2016 17:22,14-07-2016 18:38,76.15,1,Evening,Thursday
1518,5431,Airport,160,Trip Completed,2,15-07-2016 02:38,15-07-2016 03:23,45.4,1,Late Night,Friday
1519,6353,Airport,160,Trip Completed,18,15-07-2016 18:57,15-07-2016 19:27,30.93,1,Evening,Friday
1520,163,City,161,Trip Completed,5,11-07-2016 05:35,11-07-2016 06:49,74.0,1,Early Morning,Monday
1521,706,Airport,161,Trip Completed,14,11-07-2016 14:12,11-07-2016 15:27,75.0,1,Afternoon,Monday
1522,1214,Airport,161,Trip Completed,21,11-07-2016 21:30,11-07-2016 21:57,27.0,1,Night,Monday
1523,1399,City,161,Trip Completed,2,12-07-2016 02:35,12-07-2016 03:42,67.0,1,Late Night,Tuesday
1524,1574,Airport,161,Trip Completed,6,12-07-2016 06:26,12-07-2016 07:15,49.0,1,Morning,Tuesday
1525,1870,City,161,Trip Completed,10,12-07-2016 10:01,12-07-2016 10:42,41.0,1,Morning,Tuesday
1526,2267,Airport,161,Trip Completed,18,12-07-2016 18:33,12-07-2016 19:36,63.0,1,Evening,Tuesday
1527,2658,Airport,161,Trip Completed,23,12-07-2016 23:18,13-07-2016 00:03,45.35,1,Night,Tuesday
1528,3048,Airport,161,Trip Completed,7,13-07-2016 07:41,13-07-2016 08:14,33.03,1,Morning,Wednesday
1529,3301,Airport,161,Trip Completed,11,13-07-2016 11:41,13-07-2016 12:28,46.97,1,Morning,Wednesday
1530,3477,City,161,Trip Completed,17,13-07-2016 17:18,13-07-2016 18:09,51.9,1,Evening,Wednesday
1531,4371,City,161,Trip Completed,7,14-07-2016 07:34,14-07-2016 08:24,49.6,1,Morning,Thursday
1532,445,City,162,Trip Completed,9,11-07-2016 09:06,11-07-2016 10:05,59.0,1,Morning,Monday
1533,1100,Airport,162,Trip Completed,20,11-07-2016 20:10,11-07-2016 20:52,42.0,1,Night,Monday
1534,1961,City,162,Trip Completed,11,12-07-2016 11:53,12-07-2016 12:27,34.0,1,Morning,Tuesday
1535,3215,Airport,162,Trip Completed,9,13-07-2016 09:49,13-07-2016 10:57,67.97,1,Morning,Wednesday
1536,3997,Airport,162,Trip Completed,23,13-07-2016 23:36,14-07-2016 00:22,46.05,1,Night,Wednesday
1537,4385,City,162,Trip Completed,7,14-07-2016 07:51,14-07-2016 08:24,32.15,1,Morning,Thursday
1538,4736,City,162,Trip Completed,14,14-07-2016 14:31,14-07-2016 15:50,79.63,1,Afternoon,Thursday
1539,5291,Airport,162,Trip Completed,21,14-07-2016 21:48,14-07-2016 22:45,57.28,1,Night,Thursday
1540,5350,City,162,Trip Completed,22,14-07-2016 22:52,14-07-2016 23:42,50.27,1,Night,Thursday
1541,5768,City,162,Trip Completed,8,15-07-2016 08:27,15-07-2016 09:30,63.2,1,Morning,Friday
1542,675,City,163,Trip Completed,13,11-07-2016 13:24,11-07-2016 13:55,31.0,1,Afternoon,Monday
1543,1996,Airport,163,Trip Completed,12,12-07-2016 12:57,12-07-2016 14:06,69.0,1,Afternoon,Tuesday
1544,2510,City,163,Trip Completed,21,12-07-2016 21:01,12-07-2016 21:50,49.0,1,Night,Tuesday
